file,profile_index,latitude,longitude,date_time,pressure_mean,temperature_mean,salinity_mean
20240305_prof.nc,25,-4.833333333333333,76.53333333333333,2024-03-05 13:53:38,796.9303588867188,11.331794738769531,34.688743591308594
20240305_prof.nc,26,-43.473,45.117,2024-03-05 13:49:35,991.0205688476562,3.1799137592315674,34.53017044067383
20240305_prof.nc,27,-47.72553833333333,47.39754333333333,2024-03-05 12:55:20,736.1824340820312,3.470404624938965,34.32931137084961
20240305_prof.nc,28,-25.942073333333333,62.900578333333335,2024-03-05 12:43:30,730.377197265625,11.348934173583984,34.983665466308594
20240305_prof.nc,29,-63.9060097,110.9003159,2024-03-05 12:41:16,1055.0013427734375,0.7514160871505737,34.63282012939453
20240305_prof.nc,30,17.082,62.17,2024-03-05 12:28:58,569.7406616210938,15.924949645996094,38.599525451660156
20240305_prof.nc,31,-61.3196,138.3478,2024-03-05 12:22:43,992.0003662109375,1.7214510440826416,34.640220642089844
20240305_prof.nc,32,-65.09123992919922,100.6216049194336,2024-03-05 12:21:18,217.00657653808594,-1.3725351095199585,34.34700393676758
20240305_prof.nc,33,-62.2160964,131.9978722,2024-03-05 11:56:17,839.709228515625,1.6329760551452637,34.54911422729492
20240305_prof.nc,34,-53.820861666666666,24.582088333333335,2024-03-05 11:50:20,748.44140625,1.182667851448059,34.52195739746094
20240305_prof.nc,35,-45.756765,136.57470333333333,2024-03-05 11:39:00,400.07183837890625,9.470457077026367,34.68296432495117
20240305_prof.nc,36,-32.27198,48.83575,2024-03-05 11:15:12,1000.0636596679688,8.7257661819458,34.94375991821289
20240305_prof.nc,37,-32.102,64.091,2024-03-05 10:51:19,532.5707397460938,11.377363204956055,34.96786117553711
20240305_prof.nc,38,-51.73678,60.20751,2024-03-05 09:54:08,1006.039306640625,2.5380687713623047,34.48216247558594
20240305_prof.nc,39,-70.001,25.337,2024-03-05 09:45:39,247.0008087158203,-0.7973089218139648,34.25107192993164
20240305_prof.nc,40,-18.525,105.876,2024-03-05 09:02:02,998.0008544921875,7.448615074157715,34.80476760864258
20240305_prof.nc,41,-24.300405,52.260086666666666,2024-03-05 08:40:20,722.5284423828125,11.924166679382324,34.975154876708984
20240305_prof.nc,42,-24.704,98.513,2024-03-05 08:38:50,532.5709838867188,11.885814666748047,34.99243927001953
20240305_prof.nc,43,-52.64073166666667,53.53334,2024-03-05 08:33:20,745.99755859375,2.617772102355957,34.38816452026367
20240305_prof.nc,44,-15.59483,108.18211,2024-03-05 07:48:20,556.1140747070312,11.21203327178955,
20240305_prof.nc,45,-59.334938333333334,31.61352,2024-03-05 07:17:20,901.4256591796875,0.8480405211448669,34.552330017089844
20240305_prof.nc,46,-40.87477493286133,125.19502258300781,2024-03-05 06:21:14,1002.0004272460938,6.158477306365967,34.585662841796875
20240305_prof.nc,47,-30.973,107.953,2024-03-05 05:32:51,518.3978271484375,9.686360359191895,34.81745147705078
20240305_prof.nc,48,-34.4486,48.4137,2024-03-05 05:22:08,561.1076049804688,12.655362129211426,35.128170013427734
20240305_prof.nc,49,5.757,74.423,2024-03-05 05:20:19,816.4754638671875,11.925186157226562,34.8734016418457
20240305_prof.nc,50,-43.52005,93.98285,2024-03-05 04:28:26,998.0652465820312,6.153716087341309,
20240305_prof.nc,51,-53.08363,82.657967,2024-03-05 04:00:20,988.0037231445312,1.5938782691955566,34.65558624267578
20240305_prof.nc,52,-18.709275,52.85991333333333,2024-03-05 02:49:40,723.8515014648438,11.742000579833984,34.90495300292969
20240305_prof.nc,53,-68.367645,72.41373,2024-03-05 02:37:20,365.2020263671875,-1.6427356004714966,34.32912063598633
20240305_prof.nc,54,-12.2103,55.7533,2024-03-05 02:22:40,553.7859497070312,14.939508438110352,34.86988067626953
20240305_prof.nc,55,-42.46989440917969,60.69636154174805,2024-03-05 01:58:24,1001.0,7.007509231567383,34.689693450927734
20240305_prof.nc,56,-62.552528381347656,110.877197265625,2024-03-05 01:39:46,999.9990234375,0.9569889307022095,34.65205001831055
20240305_prof.nc,57,0.523,82.422,2024-03-05 01:29:41,533.4197998046875,11.623222351074219,19.916913986206055
20240305_prof.nc,58,-4.5625295,68.49784733333333,2024-03-05 01:25:03,405.02862548828125,14.727131843566895,34.80118179321289
20240305_prof.nc,59,-11.377331666666667,80.31431166666667,2024-03-05 01:07:20,997.4223022460938,7.557858467102051,34.699928283691406
20240305_prof.nc,60,-59.55761,49.83601,2024-03-05 00:38:39,1000.0384521484375,1.2827918529510498,34.63029861450195
20240305_prof.nc,61,-16.3542,113.9215,2024-03-05 00:22:11,1003.0,7.433797836303711,34.786434173583984
20240305_prof.nc,62,7.578,70.293,2024-03-05 00:01:56,569.796630859375,14.89520263671875,29.495155334472656
20240315_prof.nc,0,-38.8627,126.9769,2024-03-15 23:40:59,502.4368591308594,9.317605972290039,34.63789749145508
20240315_prof.nc,1,14.428,88.782,2024-03-15 23:28:19,796.805908203125,11.76249885559082,34.4356575012207
20240315_prof.nc,2,-34.74418640136719,48.87850570678711,2024-03-15 22:39:44,997.9991455078125,8.480142593383789,34.839324951171875
20240315_prof.nc,3,-62.139060974121094,89.58213806152344,2024-03-15 22:18:44,998.9998779296875,0.9559280872344971,34.66348648071289
20240315_prof.nc,4,-25.34792,55.36547,2024-03-15 21:21:49,1587.819580078125,6.816999912261963,34.79283142089844
20240315_prof.nc,5,-40.3174,126.4059,2024-03-15 21:15:47,950.1727905273438,6.449406623840332,34.604244232177734
20240315_prof.nc,6,-25.34782,55.3637,2024-03-15 21:02:37,1009.25,12.060725212097168,35.071598052978516
20240315_prof.nc,7,-48.88958,86.91188,2024-03-15 20:27:28,1003.051025390625,3.6510050296783447,34.450252532958984
20240315_prof.nc,8,-16.2311,53.3764,2024-03-15 19:56:26,853.8914794921875,9.225189208984375,34.82148361206055
20240315_prof.nc,9,2.0381,54.3817,2024-03-15 19:51:29,853.8921508789062,9.644196510314941,30.25153923034668
20240315_prof.nc,10,-11.255500666666668,50.167775666666664,2024-03-15 19:18:12,411.66064453125,15.787073135375977,35.04438781738281
20240315_prof.nc,11,-21.442,80.599,2024-03-15 18:45:17,532.55322265625,12.470351219177246,34.98992156982422
20240315_prof.nc,12,-55.73365,63.94465,2024-03-15 18:09:47,999.0365600585938,2.1432154178619385,34.55310821533203
20240315_prof.nc,13,-7.1726,74.0482,2024-03-15 17:46:26,995.0015258789062,7.2704691886901855,34.784202575683594
20240315_prof.nc,14,-46.84491166666667,48.001205,2024-03-15 17:37:20,740.5498046875,3.5702834129333496,34.31710433959961
20240315_prof.nc,15,-25.555815,62.54341,2024-03-15 17:22:30,737.9547119140625,11.163992881774902,34.96134948730469
20240315_prof.nc,16,-47.91040951523218,76.49813198087804,2024-03-15 16:48:05,999.9990234375,2.743748188018799,34.47748565673828
20240315_prof.nc,17,-53.95963166666667,25.274215,2024-03-15 16:46:20,764.1964111328125,1.1569854021072388,34.532997131347656
20240315_prof.nc,18,-43.4062,142.7994,2024-03-15 16:33:26,1003.0003662109375,5.927200794219971,34.630409240722656
20240315_prof.nc,19,-13.987,102.125,2024-03-15 16:32:46,532.5748901367188,10.759377479553223,34.78864669799805
20240315_prof.nc,20,-18.13384,95.48431,2024-03-15 16:01:15,999.062255859375,7.813598155975342,34.79457092285156
20240315_prof.nc,21,-45.57630666666667,135.10718333333332,2024-03-15 15:36:00,400.06243896484375,9.381804466247559,34.672061920166016
20240315_prof.nc,22,-34.48231,110.93039,2024-03-15 14:31:34,997.06494140625,6.504588603973389,34.688236236572266
20240315_prof.nc,23,-22.3184,92.5098,2024-03-15 14:13:48,1001.999755859375,8.109257698059082,34.82426071166992
20240315_prof.nc,24,-66.04891434903574,95.4804039838754,2024-03-15 14:06:27,361.0010681152344,-1.8347090482711792,34.31829071044922
20240315_prof.nc,25,-2.75,76.45,2024-03-15 14:06:00,808.6767578125,11.672039985656738,34.7778434753418
20240315_prof.nc,26,9.716666666666667,68.16666666666667,2024-03-15 14:03:25,820.447998046875,12.802027702331543,35.195228576660156
20240315_prof.nc,27,-4.633333333333333,75.71666666666667,2024-03-15 13:59:31,816.547119140625,10.951373100280762,34.69854736328125
20240315_prof.nc,28,-43.462,45.537,2024-03-15 13:49:30,991.017822265625,3.205859422683716,34.53813552856445
20240315_prof.nc,29,-24.17631,51.302795,2024-03-15 13:47:20,733.7933959960938,11.713465690612793,34.960330963134766
20240315_prof.nc,30,-52.429625,53.739628333333336,2024-03-15 13:33:20,749.4796752929688,2.7058491706848145,34.372257232666016
20240315_prof.nc,31,17.188,61.997,2024-03-15 12:32:56,536.001708984375,16.114999771118164,38.6545295715332
20240315_prof.nc,32,-32.906,63.82,2024-03-15 12:27:39,532.5656127929688,11.528373718261719,34.980186462402344
20240315_prof.nc,33,-61.3925,138.0634,2024-03-15 11:52:52,1005.9993896484375,1.7052243947982788,34.64272689819336
20240315_prof.nc,34,-60.50094833333333,32.239641666666664,2024-03-15 09:25:20,901.4995727539062,0.5062837600708008,34.52706527709961
20240315_prof.nc,35,-32.16708,49.52941,2024-03-15 09:16:00,997.0652465820312,8.786202430725098,34.94481658935547
20240315_prof.nc,36,-24.824,98.024,2024-03-15 09:15:44,533.4492797851562,11.98215103149414,35.00470733642578
20240315_prof.nc,37,-69.98495959211328,24.83145609099755,2024-03-15 09:05:48,246.0037078857422,-1.1159218549728394,34.20280456542969
20240315_prof.nc,38,-18.674718333333335,52.193711666666665,2024-03-15 07:42:40,723.3812866210938,11.845205307006836,34.88842010498047
20240315_prof.nc,39,-52.30294,59.88969,2024-03-15 06:52:02,1004.039306640625,2.552882671356201,34.47612380981445
20240315_prof.nc,40,-18.693,105.834,2024-03-15 05:38:36,1000.00048828125,7.344192981719971,34.78907012939453
20240315_prof.nc,41,7.087,73.852,2024-03-15 05:24:37,796.8206176757812,12.148225784301758,34.831783294677734
20240315_prof.nc,42,-30.685,108.374,2024-03-15 04:29:37,517.4825439453125,9.82371997833252,34.83762741088867
20240315_prof.nc,43,-43.90376,95.7216,2024-03-15 04:14:43,997.062744140625,5.8699116706848145,
20240315_prof.nc,44,-40.808815002441406,124.77935791015625,2024-03-15 03:58:08,1001.9994506835938,6.1412672996521,34.587398529052734
20240315_prof.nc,45,-44.334043333333334,82.17004666666666,2024-03-15 03:43:20,995.5593872070312,6.185816764831543,34.6142692565918
20240315_prof.nc,46,-44.09367666666667,67.39023666666667,2024-03-15 03:40:20,1003.0657348632812,7.0095601081848145,34.70085144042969
20240315_prof.nc,47,-46.27302,33.48566,2024-03-15 03:37:20,995.5096435546875,3.9642601013183594,34.41782760620117
20240315_prof.nc,48,-38.708796666666665,45.8748,2024-03-15 03:08:20,797.3851318359375,9.134428024291992,34.810630798339844
20240315_prof.nc,49,-34.9136,47.5626,2024-03-15 02:55:44,571.4447021484375,12.891524314880371,35.13261413574219
20240315_prof.nc,50,-6.8988966666666665,44.314128333333336,2024-03-15 02:47:00,728.2006225585938,11.008051872253418,34.90645980834961
20240315_prof.nc,51,-42.77122116088867,60.60265350341797,2024-03-15 02:33:40,1001.9998779296875,7.473708152770996,34.711971282958984
20240315_prof.nc,52,-62.417662799999995,132.0635026,2024-03-15 02:17:12,838.4666137695312,1.6261173486709595,34.55073547363281
20240315_prof.nc,53,-15.12623,107.80941,2024-03-15 02:00:37,554.1143188476562,11.141520500183105,
20240315_prof.nc,54,-57.49097,82.48267,2024-03-15 01:53:14,757.0552368164062,1.5277793407440186,34.64544677734375
20240315_prof.nc,55,-12.1145,55.673,2024-03-15 01:18:21,553.8508911132812,14.566614151000977,34.8792839050293
20240315_prof.nc,56,-49.74005,93.0667,2024-03-15 01:17:21,1000.0379028320312,3.439363479614258,34.42583084106445
20240315_prof.nc,57,-11.427685,80.194435,2024-03-15 01:08:20,1012.4349365234375,7.6394805908203125,34.65040588378906
20240315_prof.nc,58,0.361,81.253,2024-03-15 01:08:16,531.505615234375,11.757579803466797,18.094627380371094
20240315_prof.nc,59,13.728315,48.222115,2024-03-15 00:59:30,505.7331237792969,14.935098648071289,35.74860382080078
20240315_prof.nc,60,23.760263333333334,61.33652,2024-03-15 00:57:30,519.3241577148438,15.488229751586914,35.985084533691406
20240315_prof.nc,61,21.434248333333333,62.180726666666665,2024-03-15 00:50:30,511.9518127441406,14.570733070373535,35.961666107177734
20240315_prof.nc,62,-16.2185,113.7764,2024-03-15 00:44:50,997.0001220703125,7.412790775299072,34.78771209716797
20240315_prof.nc,63,14.264691666666666,52.94971833333334,2024-03-15 00:42:30,527.60009765625,14.395087242126465,35.82426834106445
20240323_prof.nc,0,-40.40814,53.14088,2024-03-23 23:50:38,997.0675659179688,8.56694507598877,34.800960540771484
20240323_prof.nc,1,-21.4051,58.5963,2024-03-23 23:48:28,601.9195556640625,14.715312957763672,34.99311447143555
20240323_prof.nc,2,-51.10123,94.11354666666666,2024-03-23 23:42:30,609.680908203125,4.206246852874756,34.2333984375
20240323_prof.nc,3,-2.61415,82.1102,2024-03-23 23:26:45,889.0430908203125,8.79736042022705,29.33180809020996
20240323_prof.nc,4,-30.366038333333332,37.07331833333333,2024-03-23 23:00:00,1312.8165283203125,10.073480606079102,35.03056716918945
20240323_prof.nc,5,-33.792,85.878,2024-03-23 22:32:52,532.571533203125,10.814413070678711,34.86687088012695
20240323_prof.nc,6,-47.06424666666667,32.48281333333333,2024-03-23 21:42:20,743.2081298828125,4.442301273345947,34.25852584838867
20240323_prof.nc,7,-27.94938,63.81116,2024-03-23 20:57:28,1390.028564453125,7.830602645874023,34.91574478149414
20240323_prof.nc,8,12.6592,49.5898,2024-03-23 19:34:26,620.7684936523438,14.398852348327637,35.7000732421875
20240323_prof.nc,9,1.619,44.642,2024-03-23 19:25:50,-0.20000000298023224,29.034000396728516,0.014000000432133675
20240323_prof.nc,10,3.7423,85.8739,2024-03-23 19:25:42,529.5718383789062,11.630422592163086,35.026485443115234
20240323_prof.nc,11,-13.8389,106.9459,2024-03-23 19:13:31,1003.9994506835938,7.014444351196289,34.71370315551758
20240323_prof.nc,12,-56.45891666666667,51.53187333333333,2024-03-23 19:09:20,767.1104125976562,1.8089758157730103,34.47471237182617
20240323_prof.nc,13,2.2022,46.6985,2024-03-23 18:54:45,855.8605346679688,9.45843505859375,35.035282135009766
20240323_prof.nc,14,11.77228,62.71577,2024-03-23 18:40:23,1001.04248046875,9.375722885131836,35.270408630371094
20240323_prof.nc,15,-60.174,103.246,2024-03-23 18:13:34,1115.0213623046875,1.3872346878051758,34.67290115356445
20240323_prof.nc,16,-31.375923333333333,84.17076666666667,2024-03-23 17:49:30,725.7767944335938,9.860086441040039,34.92113494873047
20240323_prof.nc,17,16.816203333333334,58.47902166666667,2024-03-23 17:39:00,317.9470520019531,18.815345764160156,35.936248779296875
20240323_prof.nc,18,-23.94604,100.40516,2024-03-23 17:25:31,999.0386962890625,7.459013938903809,34.804176330566406
20240323_prof.nc,19,-38.0933,97.314,2024-03-23 16:59:01,952.1600341796875,6.953919887542725,34.607234954833984
20240323_prof.nc,20,-29.18725,46.06164,2024-03-23 16:51:09,999.0667114257812,8.365835189819336,34.84840393066406
20240323_prof.nc,21,-49.527838333333335,33.920671666666664,2024-03-23 16:48:20,763.5645141601562,2.0070807933807373,34.406585693359375
20240323_prof.nc,22,-43.3478,115.7919,2024-03-23 16:31:30,988.0009155273438,6.363521575927734,34.560794830322266
20240323_prof.nc,23,-19.694,68.242,2024-03-23 16:28:36,545.0775756835938,15.834500312805176,35.03374099731445
20240323_prof.nc,24,-26.3999,50.6718,2024-03-23 16:08:57,1003.000244140625,8.065202713012695,34.819156646728516
20240323_prof.nc,25,-57.3486,98.84685,2024-03-23 16:01:03,1470.476806640625,1.2849732637405396,34.64130783081055
20240323_prof.nc,26,-57.34783,98.84381,2024-03-23 15:39:52,,,
20240323_prof.nc,27,-60.139652252197266,99.97477722167969,2024-03-23 15:18:39,997.0007934570312,1.3042902946472168,34.65739822387695
20240323_prof.nc,28,-51.8984,88.79107,2024-03-23 15:07:43,1053.9930419921875,2.0821778774261475,34.38656997680664
20240323_prof.nc,29,-45.4757,132.6732,2024-03-23 14:35:30,620.8333129882812,8.415092468261719,34.64066696166992
20240323_prof.nc,30,-39.373,140.481,2024-03-23 14:26:04,503.4002685546875,9.291491508483887,34.73485565185547
20240323_prof.nc,31,-1.2166666666666668,78.35,2024-03-23 14:21:26,820.4990234375,11.887491226196289,34.81758499145508
20240323_prof.nc,32,-66.0839688041399,107.56993980060717,2024-03-23 14:18:46,310.99957275390625,-1.8253282308578491,34.39836883544922
20240323_prof.nc,33,-62.8406306,132.3239851,2024-03-23 14:11:44,1384.257568359375,1.2840116024017334,34.5806884765625
20240323_prof.nc,34,13.266666666666667,67.93333333333334,2024-03-23 14:03:49,796.9774780273438,13.227333068847656,35.434547424316406
20240323_prof.nc,35,-10.074,83.624,2024-03-23 13:57:31,2248.111328125,4.13715934753418,34.76063919067383
20240323_prof.nc,36,-37.3881,122.7626,2024-03-23 12:57:58,502.4331970214844,9.649670600891113,34.70439147949219
20240323_prof.nc,37,-29.69164,74.43132,2024-03-23 12:30:07,996.0645751953125,7.433572769165039,34.79024887084961
20240323_prof.nc,38,-30.349163333333333,59.922825,2024-03-23 11:37:30,737.4060668945312,10.02164077758789,34.91978454589844
20240323_prof.nc,39,-51.693885,57.77447333333333,2024-03-23 11:13:20,896.575927734375,2.5599186420440674,34.437721252441406
20240323_prof.nc,40,-20.924,69.2809,2024-03-23 11:05:33,1003.0003051757812,8.3534517288208,34.85082244873047
20240323_prof.nc,41,-28.64845,89.85002,2024-03-23 10:39:22,997.061279296875,7.390876770019531,34.77021789550781
20240323_prof.nc,42,-36.05917,78.79111,2024-03-23 10:36:34,1002.0377197265625,6.935958385467529,28.24078941345215
20240323_prof.nc,43,-44.889,71.913,2024-03-23 10:09:38,501.18011474609375,9.594000816345215,34.729347229003906
20240323_prof.nc,44,-39.159565,74.94121,2024-03-23 09:23:30,719.8659057617188,8.776084899902344,34.75281524658203
20240323_prof.nc,45,-43.36216,112.51111833333333,2024-03-23 08:58:00,846.4249877929688,7.200395584106445,34.591217041015625
20240323_prof.nc,46,-53.68089,57.046031666666664,2024-03-23 08:54:20,998.0234375,2.2583258152008057,34.540958404541016
20240323_prof.nc,47,13.494225,53.12952333333333,2024-03-23 08:50:30,726.6461181640625,12.888225555419922,35.57997512817383
20240323_prof.nc,48,-46.718265,27.555671666666665,2024-03-23 08:47:20,1000.557861328125,3.992051839828491,34.44168472290039
20240323_prof.nc,49,-48.794918333333335,51.68447666666667,2024-03-23 08:47:20,987.9404907226562,2.6217784881591797,34.49833679199219
20240323_prof.nc,50,22.024056666666667,61.71395833333333,2024-03-23 08:39:30,731.9945068359375,12.740607261657715,35.772735595703125
20240323_prof.nc,51,-13.48901,92.31364,2024-03-23 08:35:11,999.0672607421875,7.217512130737305,34.729759216308594
20240323_prof.nc,52,-48.346,87.574,2024-03-23 08:30:01,862.6849975585938,4.247128963470459,34.36336135864258
20240323_prof.nc,53,-36.671,112.3052,2024-03-23 08:20:30,948.0635986328125,6.623739242553711,34.73025131225586
20240323_prof.nc,54,-46.52638,93.61254,2024-03-23 08:16:33,755.0673828125,3.634355068206787,34.31468200683594
20240323_prof.nc,55,22.471505,60.996005,2024-03-23 08:16:30,744.4158325195312,12.796158790588379,34.54765319824219
20240323_prof.nc,56,-33.763,108.8888,2024-03-23 08:00:53,1003.9998779296875,6.326343536376953,34.70085525512695
20240323_prof.nc,57,-43.40781,115.85354,2024-03-23 07:47:36,553.0752563476562,8.885191917419434,34.65139389038086
20240323_prof.nc,58,-67.15075491350306,74.09022485733638,2024-03-23 07:44:10,235.00674438476562,-1.1332495212554932,34.457794189453125
20240323_prof.nc,59,-26.5859,56.8201,2024-03-23 07:37:59,529.5654907226562,12.976784706115723,35.02421951293945
20240323_prof.nc,60,-46.56165433333334,71.60918050000001,2024-03-23 07:18:22,309.5626525878906,4.008962154388428,34.00189971923828
20240323_prof.nc,61,-64.284825,139.86559333333332,2024-03-23 06:08:00,1304.576904296875,0.2698540985584259,34.57341003417969
20240323_prof.nc,62,-62.059425354003906,79.84175872802734,2024-03-23 05:42:41,997.0009765625,1.4630097150802612,34.67746353149414
20240323_prof.nc,63,-57.6697,84.3964,2024-03-23 05:29:51,491.0440979003906,2.1855006217956543,34.30193328857422
20240323_prof.nc,64,-53.38941,140.85908,2024-03-23 05:29:12,1127.8741455078125,2.3332083225250244,34.547279357910156
20240323_prof.nc,65,-53.39141,140.85955,2024-03-23 05:08:57,,,
20240323_prof.nc,66,-22.09,95.071,2024-03-23 05:01:35,531.5108032226562,11.865158081054688,35.00822830200195
20240323_prof.nc,67,-18.685,59.711,2024-03-23 04:47:24,544.943115234375,15.885018348693848,35.02986145019531
20240323_prof.nc,68,-2.2110716666666668,82.79285166666666,2024-03-23 03:49:30,718.8563232421875,10.715197563171387,34.93034744262695
20240323_prof.nc,69,-64.20867,25.34488,2024-03-23 03:19:39,1003.0400390625,0.6449545621871948,34.656455993652344
20240323_prof.nc,70,-63.68894958496094,71.6216049194336,2024-03-23 03:06:45,997.00048828125,1.350014090538025,28.966596603393555
20240323_prof.nc,71,14.16683,60.13581,2024-03-23 02:48:32,998.0405883789062,9.915922164916992,35.34171676635742
20240323_prof.nc,72,-37.9164,67.2305,2024-03-23 02:24:28,962.0005493164062,7.011083602905273,34.731876373291016
20240323_prof.nc,73,-14.2513,97.1732,2024-03-23 02:20:10,952.1582641601562,7.542171955108643,34.759368896484375
20240323_prof.nc,74,-33.50976,69.19395,2024-03-23 01:38:03,510.08062744140625,11.517012596130371,9.12630844116211
20240323_prof.nc,75,-27.379778333333334,83.05806166666666,2024-03-23 00:45:20,1001.4288330078125,7.985013484954834,34.806331634521484
20240323_prof.nc,76,-65.84730627146558,88.6931460938943,2024-03-23 00:33:06,198.0053253173828,-1.7877041101455688,34.189517974853516
20240323_prof.nc,77,-38.496,99.529,2024-03-23 00:20:25,533.4264526367188,9.604394912719727,34.74070358276367
20240322_prof.nc,0,-29.34049,111.37146,2024-03-22 23:50:49,709.0870361328125,8.068421363830566,34.76708984375
20240322_prof.nc,1,-27.5907,61.8503,2024-03-22 23:41:57,991.00048828125,8.042107582092285,34.8019905090332
20240322_prof.nc,2,-38.49323,58.01814,2024-03-22 23:22:02,1001.0642700195312,7.885777950286865,34.75163650512695
20240322_prof.nc,3,-14.873,104.856,2024-03-22 23:15:48,992.9993896484375,7.444451332092285,34.725955963134766
20240322_prof.nc,4,-11.0807,80.5518,2024-03-22 22:46:18,950.0614013671875,7.746234893798828,34.71541976928711
20240322_prof.nc,5,-63.608441679672495,47.813612386501575,2024-03-22 22:19:57,1001.0008544921875,0.6790550947189331,34.65717315673828
20240322_prof.nc,6,-6.52763,76.30421,2024-03-22 21:50:55,890.9730834960938,8.400777816772461,34.794857025146484
20240322_prof.nc,7,-66.35893553819017,89.94501800498901,2024-03-22 21:27:27,861.953369140625,-1.7914667129516602,34.41320037841797
20240322_prof.nc,8,-7.4738,44.51833,2024-03-22 20:50:29,1369.998779296875,5.436798095703125,103.85758209228516
20240322_prof.nc,9,-67.85542297363281,36.357017517089844,2024-03-22 20:29:07,998.0009765625,0.08460110425949097,34.61616134643555
20240322_prof.nc,10,-46.97553333333334,143.29905666666667,2024-03-22 19:22:00,308.9497375488281,9.167556762695312,34.57716751098633
20240322_prof.nc,11,13.729358333333334,48.01018,2024-03-22 19:17:30,461.194091796875,15.439029693603516,35.74901580810547
20240322_prof.nc,12,-48.02848,129.49306,2024-03-22 18:52:37,1000.0637817382812,6.332035064697266,34.51591110229492
20240322_prof.nc,13,-36.5325,108.68,2024-03-22 18:48:39,950.1703491210938,6.880346298217773,34.65020751953125
20240322_prof.nc,14,-15.431,83.347,2024-03-22 18:44:17,532.5654296875,11.888293266296387,28.630708694458008
20240322_prof.nc,15,-65.10232833333333,100.42745166666667,2024-03-22 18:24:30,228.36434936523438,-1.605273962020874,34.32072448730469
20240322_prof.nc,16,-62.21782229508197,43.51884639344262,2024-03-22 17:46:20,1003.0328369140625,0.9572039246559143,34.64173889160156
20240322_prof.nc,17,-35.724075,84.61548833333333,2024-03-22 17:38:30,722.6090698242188,8.860600471496582,34.877166748046875
20240322_prof.nc,18,-37.7646,84.7755,2024-03-22 17:14:51,563.7000122070312,10.45923137664795,34.877357482910156
20240322_prof.nc,19,-32.3033,105.4441,2024-03-22 17:02:14,951.0547485351562,7.292102336883545,34.869712829589844
20240322_prof.nc,20,-66.2838134765625,65.67862701416016,2024-03-22 15:06:52,999.0,0.19334998726844788,34.6348762512207
20240322_prof.nc,21,-17.48059,98.76365,2024-03-22 14:43:18,998.0682373046875,7.576938629150391,34.79914855957031
